src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,427.0,3.42,13.953,0.779,0.0
1,0,199.0,2.34,13.953,3.511,0.0
0,2,427.0,4.92,4.263,1.172,0.0
2,0,419.0,4.91,4.263,1.269,0.0
0,3,427.0,2.3,8.137,2.39,107.0
3,0,192.0,2.03,8.137,7.83,13.0
0,4,427.0,4.97,2.837,1.243,0.0
4,0,425.0,4.99,2.837,0.851,0.0
0,5,427.0,4.09,5.105,1.424,0.0
5,0,317.0,3.73,5.105,1.134,0.0
1,2,427.0,4.72,4.307,0.865,0.0
2,1,403.0,4.74,4.307,0.747,0.0
1,3,427.0,5.0,2.678,0.551,0.0
3,1,426.0,4.99,2.678,0.617,0.0
1,4,427.0,4.35,5.269,1.124,0.0
4,1,306.0,3.58,5.269,1.873,0.0
1,5,427.0,4.97,2.969,0.665,0.0
5,1,426.0,5.0,2.969,0.429,0.0
2,3,427.0,4.05,6.917,1.494,0.0
3,2,301.0,3.53,6.917,1.516,0.0
2,4,427.0,4.99,3.245,0.642,0.0
4,2,426.0,5.0,3.245,0.551,0.0
2,5,427.0,5.01,2.753,0.533,0.0
5,2,426.0,4.98,2.753,0.688,0.0
3,4,426.0,3.43,6.385,0.643,0.0
4,3,208.0,2.45,6.385,3.682,0.0
3,5,427.0,4.88,4.823,0.981,0.0
5,3,413.0,4.85,4.823,1.479,0.0
4,5,427.0,5.01,5.376,0.608,0.0
5,4,427.0,5.16,5.376,0.784,0.0
